Molecule ChEMBL ID,Smiles,Molecular Weight,#RO5 Violations,Standard Type,Standard Value,Standard Units,Bioactivity Class
CHEMBL3752216,COc1ccc([C@@H]2[C@H]3C[C@H]4[C@@H]5CCC6=CC(=O)C=C[C@]6(C)[C@H]5CC[C@]4(C)C3=NN2C)cc1,430.59,1.0,IC50,1820.0,nM,Inactive
CHEMBL3623212,COc1cc(/C=C2\C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2O)ccc1OCCCn1ccnc1,532.73,2.0,IC50,2400.0,nM,Inactive
CHEMBL3924170,COc1cnc(NS(=O)(=O)c2ccc(N/C=C\C(=O)c3cc4ccccc4oc3=O)cc2)nc1,478.49,0.0,IC50,6000.0,nM,Inactive
CHEMBL3752637,C[C@]12CC[C@H]3[C@@H](Cc4noc5c4[C@]3(C)CCC5=O)[C@@H]1CC[C@@H]2O,315.41,0.0,IC50,18570.0,nM,Inactive
CHEMBL3819549,C=CC[C@@H]1CC2=CC(=O)C=C[C@]2(C)[C@H]2CC[C@]3(C)[C@@H](O)CC[C@H]3[C@H]12,326.48,0.0,IC50,450.0,nM,Intermediate
CHEMBL4077259,N=C(N)NS(=O)(=O)c1ccc(N/C=C\C(=O)c2ccc3c(c2)Nc2ccccc2S3)cc1,465.56,0.0,IC50,9670.0,nM,Inactive
CHEMBL4080965,O=c1ccc2ccc(-c3ccncc3)cc2o1,223.23,0.0,IC50,2600.0,nM,Inactive
CHEMBL4098990,O=c1ccc2ccc(-c3cccnc3)cc2o1,223.23,0.0,IC50,30.3,nM,Active
CHEMBL1939520,Fc1ccc(-c2nsc(-c3ccc(F)cc3)n2)cc1,274.3,0.0,IC50,50000.0,nM,Inactive
CHEMBL1939528,Ic1cccc(-c2nsc(-c3cccc(I)c3)n2)c1,490.11,1.0,IC50,50000.0,nM,Inactive
CHEMBL1939549,N#Cc1cccc(-c2nsc(-c3cccc(C#N)c3)n2)c1,288.34,0.0,IC50,50000.0,nM,Inactive
CHEMBL111234,Oc1ccc(CCc2cc(O)cc(O)c2)cc1,230.26,0.0,IC50,50000.0,nM,Inactive
CHEMBL134509,CC(C(=O)OC12CC3CC(CC(C3)C1)C2)c1cccnc1,285.39,0.0,IC50,9100.0,nM,Inactive
CHEMBL3754174,CCO[C@@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,330.47,0.0,IC50,11803.21,nM,Inactive
CHEMBL3754720,C[C@]12C[C@@H](Cl)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,320.86,0.0,IC50,1399.59,nM,Inactive
CHEMBL389924,CC(C)=CCc1cc(C2CC(=O)c3ccc(O)cc3O2)ccc1O,324.38,0.0,IC50,62000.0,nM,Inactive
CHEMBL3925065,CC(=C(c1ccc(O)cc1)c1ccc(OCC(N)=O)cc1)c1ccc([N+](=O)[O-])cc1,404.42,0.0,IC50,9724.0,nM,Inactive
CHEMBL5396706,CCCCCCC1(c2ccc(N)cc2)CCNC1=O,260.38,0.0,IC50,1721.87,nM,Inactive
CHEMBL5432998,c1ccc(Cn2cc(Cn3ccnn3)c3ccccc32)cc1,288.35,0.0,IC50,314.77,nM,Intermediate
CHEMBL135381,Cc1ccc(C(c2ccc(C)cc2)n2ccnc2)cc1,262.36,0.0,IC50,6.397,nM,Active
CHEMBL5418345,N#Cc1ccc(N(CCc2ccc(OS(N)(=O)=O)c(Cl)c2)n2cnnc2)cc1,418.87,0.0,IC50,1.698,nM,Active
CHEMBL5424630,Cn1cc(CCN(c2ccc(C#N)cc2)n2cnnc2)c2cc(O)ccc21,358.41,0.0,IC50,1.5,nM,Active
CHEMBL5410011,Oc1ccc(C(c2ccc(Cl)cc2)n2cncn2)cc1Br,364.63,0.0,IC50,2.301,nM,Active
CHEMBL4465348,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2F)n2cnnc2)cc1,388.38,0.0,IC50,38.99,nM,Active
CHEMBL285973,O=C1/C(=C\c2ccncc2)Cc2ccccc21,221.26,0.0,IC50,25003.45,nM,Inactive
CHEMBL66867,COc1ccc2c(c1)C1C(CC2)C1(C)c1ccncc1,265.36,0.0,IC50,369.83,nM,Intermediate
CHEMBL5426314,Fc1cc(F)c2ccc(Cn3ccnc3)cc2c1,244.24,0.0,IC50,359.75,nM,Intermediate
CHEMBL102409,O=C(Cc1ccncc1)OC1CCCCC1,219.28,0.0,IC50,299.92,nM,Intermediate
CHEMBL158984,O=c1ccoc2cc(Cn3ccnc3)ccc12,226.24,0.0,IC50,100.0,nM,Intermediate
CHEMBL5426214,COc1ccc2c(c1)OC(c1ccc(O)c(OC)c1)CC2=O,300.31,0.0,IC50,5395.11,nM,Inactive
CHEMBL5413924,COc1ccc(/C=C\c2c(CC=C(C)C)c(O)cc(O)c2CC=C(C)C)cc1,378.51,1.0,IC50,4295.36,nM,Inactive
CHEMBL5409753,COc1ccc(/C=C\c2c(CC=C(C)C)c(O)cc3c2CCC(C)(C)O3)cc1O,394.51,1.0,IC50,9397.23,nM,Inactive
CHEMBL52509,c1cnc2c(c1)C(n1ccnc1)CCC2,199.26,0.0,IC50,6397.35,nM,Inactive
CHEMBL301106,c1cnc2c(c1)C(CCCn1ccnc1)CCC2,241.34,0.0,IC50,349.95,nM,Intermediate
CHEMBL460382,c1cc(CCn2ccnc2)c2ccsc2c1,228.32,0.0,IC50,3556.31,nM,Inactive
CHEMBL1171091,Nc1ccc(/C=C/c2cc(N)cc(N)c2)cc1,225.29,0.0,IC50,8531.0,nM,Inactive
CHEMBL1170663,COc1cc(/C=C/c2ccc(N)cc2)c(OC)c(OC)c1,285.34,0.0,IC50,2421.03,nM,Inactive
CHEMBL1191848,Nc1ccc(C(O)Cn2ccnc2)cc1,203.25,0.0,IC50,5321.08,nM,Inactive
CHEMBL5435609,COc1cc(/C=C/c2ccccc2[N+](=O)[O-])cc(OC)c1,285.3,0.0,IC50,3908.41,nM,Inactive
CHEMBL162431,Nc1ccc(C(=O)Cn2ccnc2)cc1,201.23,0.0,IC50,1840.77,nM,Inactive
CHEMBL3623226,Fc1ccc(C(c2cc3ccccc3o2)n2cncn2)cc1,293.3,0.0,IC50,190.11,nM,Intermediate
CHEMBL5413902,Cc1ccc(C(c2cc3ccccc3o2)n2cncn2)cc1,289.34,0.0,IC50,590.2,nM,Intermediate
CHEMBL202612,COc1ccc2cc(C(O)(c3ccc(Cl)cc3)c3cccnc3)oc2c1,365.82,0.0,IC50,48.98,nM,Active
CHEMBL5422369,N#Cc1ccc(C(c2cc3ccccc3o2)n2cncn2)cc1,300.32,0.0,IC50,209.89,nM,Intermediate
CHEMBL3753403,C[C@H]1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,300.44,0.0,IC50,250.0,nM,Intermediate
CHEMBL3753307,C=C1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,298.43,0.0,IC50,550.0,nM,Intermediate
CHEMBL3754516,C[C@]12CC[C@H](OC=O)C=C1C(=O)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,330.42,0.0,IC50,1700.0,nM,Inactive
CHEMBL3754241,C[C@]12CCC(=O)C(Sc3ccccc3)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,394.58,1.0,IC50,190.0,nM,Intermediate
CHEMBL3753842,CC(=O)O[C@H]1[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCC(=O)C=C2[C@@H]1N=[N+]=[N-],385.46,0.0,IC50,400.0,nM,Intermediate
CHEMBL3984531,CC(=C(c1ccc(N)cc1)c1ccc(N)cc1)c1ccc([N+](=O)[O-])cc1,345.4,0.0,IC50,220.8,nM,Intermediate
CHEMBL3264672,CC(=O)c1ccccc1OCc1cn(-c2ccc(S(=O)(=O)N3CCc4ccccc4C3)cc2)nn1,488.57,0.0,IC50,12500.0,nM,Inactive
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,3.3,nM,Active
CHEMBL3623208,CC(=O)[C@@]1(C)CC[C@H]2[C@@H](CCC3=CC(=O)CC[C@@]32C)[C@@H]1CC#N,313.44,0.0,IC50,420.0,nM,Intermediate
CHEMBL430879,N#Cc1ccc(N(Cc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,370.39,0.0,IC50,100.0,nM,Intermediate
CHEMBL3622434,c1ccc(-c2nnc3n2-c2ccc(-c4cccnc4)cc2CC3)cc1,324.39,0.0,IC50,21.0,nM,Active
CHEMBL3407537,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@]2(C)C1=CC(=O)[C@@H]1O[C@@H]12,312.41,0.0,IC50,1180.0,nM,Inactive
CHEMBL597606,N#Cc1ccc(Cn2cncn2)cc1-c1ccc(O)cc1,276.3,0.0,IC50,0.2,nM,Active
CHEMBL609332,N#Cc1ccc(-c2ccc(O)c(Cl)c2)cc1Cn1cncn1,310.74,0.0,IC50,74.0,nM,Active
CHEMBL609333,N#Cc1ccc(-c2cc(C#N)cc(Cn3cncn3)c2)cc1,285.31,0.0,IC50,52.0,nM,Active
CHEMBL3421769,O=[N+]([O-])c1ccc(-c2ccncc2)c(OCCc2ccccc2)c1,320.35,0.0,IC50,1894.0,nM,Inactive
CHEMBL371663,CCc1ccc(C(c2cc3ccc(OC)cc3o2)n2cncn2)cc1,333.39,0.0,IC50,1230.0,nM,Inactive
CHEMBL198291,COc1ccc2cc(C(c3ccc(F)cc3)n3cncn3)oc2c1,323.33,0.0,IC50,49.0,nM,Active
CHEMBL3793530,COc1ccc2c(=O)c(Cc3c[nH]cn3)coc2c1,256.26,0.0,IC50,7900.0,nM,Inactive
CHEMBL3805021,COC(=O)c1ccccc1S(=O)(=O)N1CCCC(Cn2ccnc2)C1,363.44,0.0,IC50,53.0,nM,Active
CHEMBL3805678,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)c(OC)c1,365.45,0.0,IC50,131.0,nM,Intermediate
CHEMBL243961,O=C(c1ccc(-c2ccccc2)cc1)c1cccc(Cn2ccnc2)c1,338.41,0.0,IC50,5.3,nM,Active
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,223.28,0.0,IC50,30.0,nM,Active
CHEMBL1689257,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)[C@@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@H](OCCc2ccc(O)cc2)O[C@@H]1CO,594.57,3.0,IC50,30700.0,nM,Inactive
CHEMBL402970,COc1ccc2c(c1)OC(c1ccc(O)cc1)CC2=O,270.28,0.0,IC50,3700.0,nM,Inactive
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,223.28,0.0,IC50,30.0,nM,Active
CHEMBL264401,c1ccc(-c2nsc(-c3ccccc3)n2)cc1,238.32,0.0,IC50,32700.0,nM,Inactive
CHEMBL4169419,Clc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2cncn2)cc1,343.22,0.0,IC50,207.5,nM,Intermediate
CHEMBL4162549,COc1ccc2c(Cn3cncn3)c(-c3ccc(Cl)cc3)[nH]c2c1,338.8,0.0,IC50,7772.0,nM,Inactive
CHEMBL40432,C[C@]12CCC(=O)C(SCCl)=C1CCC1C2CC[C@]2(C)C(=O)CCC12,366.95,1.0,IC50,940.0,nM,Intermediate
CHEMBL1399,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,293.37,0.0,IC50,10.0,nM,Active
CHEMBL369471,O=C1OC[C@H](Cc2ccc(O)c(O)c2)[C@H]1Cc1ccc(O)c(O)c1,330.34,0.0,IC50,6.0,nM,Active
CHEMBL52,CC(Cc1ccc(O)c(O)c1)C(C)Cc1ccc(O)c(O)c1,302.37,0.0,IC50,11.0,nM,Active
CHEMBL111888,CCn1cc(C(c2ccc(F)cc2)n2ccnc2)c2cc(Br)ccc21,398.28,1.0,IC50,51.8,nM,Active
CHEMBL2431527,C[C@]12C[C@@H](O)[C@H]3[C@@H](CCC4=C(O)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,320.43,0.0,IC50,10900.0,nM,Inactive
CHEMBL9165,O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,334.81,0.0,IC50,200.0,nM,Intermediate
CHEMBL2420687,COc1ccc2ccc(-c3cncc4ccccc34)c(Cl)c2c1,319.79,1.0,IC50,2000.0,nM,Inactive
CHEMBL5185187,COc1ccc(C(c2cc3cc(Cl)ccc3o2)n2cncn2)cc1,339.78,0.0,IC50,1000.0,nM,Intermediate
CHEMBL5177518,CCC#CCOc1ccc(C(c2cc3cc(Cl)ccc3o2)n2cncn2)cc1,391.86,1.0,IC50,1000.0,nM,Intermediate
CHEMBL5173597,CC#CCOc1ccc2cc(C(c3ccc(F)cc3)n3cncn3)oc2c1,361.38,0.0,IC50,4.1,nM,Active
CHEMBL3415168,CC(=O)c1cncc(-c2cc(F)c3c(c2)CCc2nnc(C)n2-3)c1,322.34,0.0,IC50,10000.0,nM,Inactive
CHEMBL383806,Fc1ccc2c(c1)CC/C2=C/c1cccnc1,225.27,0.0,IC50,2490.0,nM,Inactive
CHEMBL370317,C(=C(c1ccccc1)c1ccccc1)c1cccnc1,257.34,0.0,IC50,3630.0,nM,Inactive
CHEMBL3421779,N#Cc1ccc(-c2cccnc2)c(OCCc2ccccc2)c1,300.36,0.0,IC50,165.0,nM,Intermediate
CHEMBL5398403,Oc1ccc(CN(c2cc(F)cc(F)c2)n2cnnc2)cc1,302.28,0.0,IC50,2500.35,nM,Inactive
CHEMBL335836,OC(c1ccncc1)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,330.21,0.0,IC50,83.95,nM,Active
CHEMBL4556775,O=[N+]([O-])c1ccc(N(Cc2cccc(C(F)(F)F)c2)n2cnnc2)cc1-c1ccccc1,439.4,1.0,IC50,17.42,nM,Active
CHEMBL226947,N#Cc1ccc(N(Cc2ccc(Br)c(O)c2)n2cnnc2)cc1,370.21,0.0,IC50,0.5,nM,Active
CHEMBL388291,N#Cc1ccc(N(Cc2ccc(O)cc2)n2cnnc2)cc1,291.31,0.0,IC50,23.0,nM,Active
CHEMBL196796,N#Cc1ccc2cc(-c3cccnc3)ccc2c1,230.27,0.0,IC50,36000.0,nM,Inactive
CHEMBL365735,c1cncc(-c2ccc3ccccc3c2)c1,205.26,0.0,IC50,5700.0,nM,Inactive
CHEMBL205881,C1=C(c2cccnc2)CCc2ccccc21,207.28,0.0,IC50,4073.0,nM,Inactive
CHEMBL336102,CCC(C(=O)OC1CC2CC([C@@H]1C)C2(C)C)c1ccncc1,301.43,0.0,IC50,3960.0,nM,Inactive
CHEMBL444068,C[C@@H]1CCC2C(C)(C)C3CC21CC[C@@]3(C)OC(=O)C(C)(C)c1cccnc1,369.55,1.0,IC50,80500.0,nM,Inactive
CHEMBL5409215,CCN1CCc2cc(Br)cc(C(Cc3ccc(F)cc3)n3ccnc3)c21,414.32,0.0,IC50,89.95,nM,Active
CHEMBL117,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12,254.24,0.0,IC50,500.0,nM,Intermediate
CHEMBL28,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,270.24,0.0,IC50,1200.0,nM,Inactive
CHEMBL294361,COc1ccc2c(c1)C1C(CC2)C1c1ccncc1,251.33,0.0,IC50,10000.0,nM,Inactive
CHEMBL3622056,N#Cc1ccc(N(CCSc2ccc(OS(N)(=O)=O)cc2)n2cnnc2)cc1,416.49,0.0,IC50,0.42,nM,Active
CHEMBL3622064,N#Cc1ccc(N(Cc2ccc3c(Br)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,499.35,0.0,IC50,0.25,nM,Active
CHEMBL4568674,N#Cc1cccc(CN(c2ccc([N+](=O)[O-])c(Br)c2)n2cnnc2)c1,399.21,0.0,IC50,57.58,nM,Active
CHEMBL4547558,O=[N+]([O-])c1ccc(Nn2cnnc2)cc1Br,284.07,0.0,IC50,90.73,nM,Active
CHEMBL4536893,O=[N+]([O-])c1ccc(N(Cc2ccccc2)n2cnnc2)cc1Br,374.2,0.0,IC50,39.81,nM,Active
CHEMBL4568674,N#Cc1cccc(CN(c2ccc([N+](=O)[O-])c(Br)c2)n2cnnc2)c1,399.21,0.0,IC50,57.54,nM,Active
CHEMBL4560281,O=[N+]([O-])c1ccc(N(Cc2ccc(C(F)(F)F)cc2)n2cnnc2)cc1-c1ccccc1,439.4,1.0,IC50,14.52,nM,Active
CHEMBL479942,NS(=O)(=O)Oc1ccc(C(c2ccc(OS(N)(=O)=O)cc2)n2cncn2)cc1,425.45,0.0,IC50,3000.0,nM,Inactive
CHEMBL3623212,COc1cc(/C=C2\C[C@H]3[C@@H]4CC=C5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2O)ccc1OCCCn1ccnc1,532.73,2.0,IC50,2400.0,nM,Inactive
CHEMBL518761,N#Cc1ccc(C(c2ccc(OS(N)(=O)=O)c(Br)c2)n2cncn2)cc1,434.28,0.0,IC50,3.0,nM,Active
CHEMBL283196,O=c1cc(-c2ccccc2)oc2c1ccc1ccccc12,272.3,0.0,IC50,500.0,nM,Intermediate
CHEMBL225079,N#Cc1ccc([C@H](c2coc3ccccc3c2=O)n2ccnc2)cc1,327.34,0.0,IC50,110.0,nM,Intermediate
CHEMBL376039,O=C1/C(=C/c2ccncc2)CCc2c1ccc1c2CCCC1,289.38,0.0,IC50,10000.0,nM,Inactive
CHEMBL91992,O=C1/C(=C/c2ccncc2)CCc2cc(O)ccc21,251.28,0.0,IC50,8709.64,nM,Inactive
CHEMBL90585,O=C1/C(=C/c2ccncc2)CCc2ccccc21,235.29,0.0,IC50,9332.54,nM,Inactive
CHEMBL223555,N#Cc1ccc(C(=C2CCCCC2)n2cncn2)cc1,264.33,0.0,IC50,95.5,nM,Active
CHEMBL13784,O=[N+]([O-])c1ccc(Cn2ccnc2)cc1,203.2,0.0,IC50,28.18,nM,Active
CHEMBL29482,N#Cc1ccc(C(c2ccc(C#N)cc2)n2ccnc2)cc1,284.32,0.0,IC50,18.2,nM,Active
CHEMBL31224,N#Cc1ccc2c(c1)CCC=C2n1ccnc1,221.26,0.0,IC50,15.49,nM,Active
CHEMBL390569,COc1ccc2c(c1)CCC(Cc1cnc[nH]1)=C2C,254.33,0.0,IC50,17000.0,nM,Inactive
CHEMBL4080256,Cc1nn(-c2cncc([C@@](C)(O)C(F)(F)F)c2)c2ccccc12,321.3,0.0,IC50,6200.0,nM,Inactive
CHEMBL2111917,CC(=O)O[C@@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,330.47,0.0,IC50,699.84,nM,Intermediate
CHEMBL1485809,COc1ccc(C(=O)OC(COc2ccccc2)Cn2ccnc2)cc1,352.39,0.0,IC50,16.5,nM,Active
CHEMBL63336,COc1ccc(Br)c2c1CCC1C(c3ccncc3)C21,330.23,0.0,IC50,4300.0,nM,Inactive
CHEMBL90077,O=C1c2cc(O)ccc2CCC1Cc1ccncc1,253.3,0.0,IC50,4900.0,nM,Inactive
CHEMBL209047,COc1ccc2c(=O)c(Cn3ccnc3)c(-c3ccc(Br)cc3)oc2c1,411.26,0.0,IC50,4073.8,nM,Inactive
CHEMBL213587,O=c1c(Cn2ccnc2)c(-c2ccccc2)oc2ccccc12,302.33,0.0,IC50,70.79,nM,Active
CHEMBL112509,C[C@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1cccnc1,285.39,0.0,IC50,4600.0,nM,Inactive
CHEMBL172263,CC(C)N1C(=O)C2CC2(c2ccc(N)cc2)C1=O,244.29,0.0,IC50,4000.0,nM,Inactive
CHEMBL4778401,Oc1ccc(C(=C(Cn2ccnc2)c2cccc(O)c2)c2ccc(O)cc2)cc1,384.44,0.0,IC50,60.4,nM,Active
CHEMBL301106,c1cnc2c(c1)C(CCCn1ccnc1)CCC2,241.34,0.0,IC50,350.0,nM,Intermediate
CHEMBL427247,O=c1cc(Cn2ccnc2)c2ccccc2o1,226.24,0.0,IC50,2100.0,nM,Inactive
CHEMBL224649,O=c1ccc2ccc(Cn3ccnc3)cc2o1,226.24,0.0,IC50,680.0,nM,Intermediate
CHEMBL225447,c1ccc2c(c1)-c1ccccc1C2n1ccnc1,232.29,0.0,IC50,2818.38,nM,Inactive
CHEMBL388604,COc1ccc2c(Cn3cncn3)cc(=O)oc2c1,257.25,0.0,IC50,3630.78,nM,Inactive
CHEMBL213588,O=c1c(Cn2ccnc2)c(-c2ccc([N+](=O)[O-])cc2)oc2ccccc12,347.33,0.0,IC50,45.0,nM,Active
CHEMBL3134108,COc1cc(O)c([C@H]2C[C@@H](c3ccccc3)Oc3c(C=O)c(O)cc(O)c32)c(O)c1C(=O)/C=C/c1ccccc1,538.55,2.0,IC50,1800.0,nM,Inactive
CHEMBL226891,N#Cc1ccc(N(Cc2c(F)c(F)c(O)c(F)c2F)n2cnnc2)cc1,363.27,0.0,IC50,159.0,nM,Intermediate
CHEMBL1824750,N#Cc1ccc(OCc2cn(C(c3ccc(C#N)cc3)c3ccc(C#N)cc3)nn2)cc1,416.44,0.0,IC50,4640.0,nM,Inactive
CHEMBL1824754,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,467.53,1.0,IC50,13350.0,nM,Inactive
CHEMBL1824755,c1ccc(C(c2ccccc2)n2ccnn2)cc1,235.29,0.0,IC50,4580.0,nM,Inactive
CHEMBL1824757,CCCCCCc1cn(C(c2ccccc2)c2ccccc2)nn1,319.45,1.0,IC50,14830.0,nM,Inactive
CHEMBL1824768,c1ccc(-c2ccc(OCc3cn(C(c4ccccc4)c4ccccc4)nn3)cc2)cc1,417.51,1.0,IC50,15480.0,nM,Inactive
CHEMBL1825020,N#Cc1ccc(Cn2cncn2)cc1,184.2,0.0,IC50,150.0,nM,Intermediate
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,8.0,nM,Active
CHEMBL1825031,N#Cc1ccc(Cn2cc(COc3ccccc3)nn2)cc1,290.33,0.0,IC50,6090.0,nM,Inactive
CHEMBL1825034,N#Cc1ccc(Cn2cc(COc3ccc([N+](=O)[O-])cc3)nn2)cc1,335.32,0.0,IC50,5620.0,nM,Inactive
CHEMBL1825037,N#Cc1ccc(Cn2cc(COc3ccc(-c4ccccc4)cc3)nn2)cc1,366.42,0.0,IC50,11570.0,nM,Inactive
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,52.48,nM,Active
CHEMBL287677,N#Cc1ccc([C@H]2CCCc3cncn32)cc1,223.28,0.0,IC50,2290.87,nM,Inactive
CHEMBL307160,O=c1c2ccccc2oc2c([N+](=O)[O-])ccc(Cn3ccnc3)c12,321.29,0.0,IC50,977.24,nM,Intermediate
CHEMBL421829,O=c1c2ccccc2oc2c(Cn3ccnc3)ccc(Br)c12,355.19,0.0,IC50,89.13,nM,Active
CHEMBL389433,Clc1cccc(C(c2ccc3[nH]cnc3c2)n2ccnc2)c1,308.77,0.0,IC50,44.67,nM,Active
CHEMBL374535,CN(c1ccc([N+](=O)[O-])cc1OCc1ccc2ccccc2c1)S(C)(=O)=O,386.43,0.0,IC50,2680.0,nM,Inactive
CHEMBL222250,CN(c1ccc([N+](=O)[O-])cc1OCc1ccccc1)S(C)(=O)=O,336.37,0.0,IC50,810.0,nM,Intermediate
CHEMBL376473,COc1cc(O)c2c(c1)O[C@]1(C)[C@@H](O)[C@@H](C)C[C@H](O)[C@@H]1C2=O,308.33,0.0,IC50,28300.0,nM,Inactive
CHEMBL189051,C[C@]12CC[C@@H]3c4cc(Br)c(O)cc4CC[C@H]3[C@@H]1CCC2=O,349.27,0.0,IC50,2398.83,nM,Inactive
CHEMBL5268890,CCCC[C@@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)c2ccc(O)cc21,326.48,1.0,IC50,8994.98,nM,Inactive
CHEMBL371430,COc1ccc2ccc(-c3cccnc3)c(Cl)c2c1,269.73,0.0,IC50,36000.0,nM,Inactive
CHEMBL196328,COc1ccc2cc(-c3cccnc3)ccc2c1Br,314.18,0.0,IC50,9107.0,nM,Inactive
CHEMBL3623218,C[C@]12C[C@@H](F)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,304.4,0.0,IC50,970.0,nM,Intermediate
CHEMBL1688898,COc1ccc(COc2ccc3c(Cn4ccnc4)cc(=O)oc3c2)cc1,362.39,0.0,IC50,127.0,nM,Intermediate
CHEMBL132530,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,302.41,0.0,IC50,30.0,nM,Active
CHEMBL1630271,CC(=O)OC1CCC[C@@]2(CO)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,346.47,0.0,IC50,11000.0,nM,Inactive
CHEMBL270301,O=C(Nc1ccc([N+](=O)[O-])cc1OCc1ccccc1)c1cccc([N+](=O)[O-])c1,393.36,0.0,IC50,25000.0,nM,Inactive
CHEMBL202471,CCCCCCOc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O,316.38,0.0,IC50,2670.0,nM,Inactive
CHEMBL453233,COc1ccc2c(C)cc(=O)n(C)c2c1OC,233.27,0.0,IC50,5760.0,nM,Inactive
CHEMBL193652,Clc1ccc2c(c1)CC/C2=C/c1cccnc1,241.72,0.0,IC50,4050.0,nM,Inactive
CHEMBL370281,COc1ccc2c(c1)/C(=C\c1ccncc1)CC2,237.3,0.0,IC50,770.0,nM,Intermediate
CHEMBL371742,Cc1ccc2c(c1)/C(=C/c1ccncc1)CC2,221.3,0.0,IC50,1280.0,nM,Inactive
CHEMBL192077,Cc1ccc2c(c1)/C(=C\c1ccncc1)CC2,221.3,0.0,IC50,1710.0,nM,Inactive
CHEMBL195688,CC1C/C(=C\c2cccnc2)c2ccccc21,221.3,0.0,IC50,3680.0,nM,Inactive
CHEMBL365735,c1cncc(-c2ccc3ccccc3c2)c1,205.26,0.0,IC50,5727.0,nM,Inactive
CHEMBL5077976,CC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1cccnc1,303.36,0.0,IC50,10000.0,nM,Inactive
CHEMBL169,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,456.71,1.0,IC50,14.0,ug.mL-1,Active
CHEMBL4564431,Cc1[nH]c2ccccc2c1/C=N\Nc1ccc(Cl)cc1,283.76,0.0,IC50,8720.0,nM,Inactive
CHEMBL205177,N#Cc1ccc(C(c2ccc3[nH]ccc3c2)n2ccnc2)cc1,298.35,0.0,IC50,19.3,nM,Active
CHEMBL5432257,c1ccc(Cn2cc(Cn3cncn3)c3ccccc32)cc1,288.35,0.0,IC50,314.77,nM,Intermediate
CHEMBL436369,Brc1ccc(C(c2ccc(Br)cc2)n2ccnc2)cc1,392.09,1.0,IC50,8.892,nM,Active
CHEMBL135172,Clc1ccc(C(c2ccc(Cl)cc2)(c2nc[nH]n2)n2ccnc2)cc1,370.24,0.0,IC50,11.3,nM,Active
